class,normal,anomaly,handwrite,std,avg,ssim,powerspectrum,cross_correlation,Spectral Features,Spectral Centroid,Spectral Bandwidth,Spectral Flatness,Spectral Roll-off,RMS (Root Mean Square),Wavelet Transform,method
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0016_pro_A_vel_4_loc_C.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0016_pro_A_vel_4_loc_E.wav,,0.010138247,-3.6647796e-06,,16.445452,,"2981.6169339184867, 2316.049180503326, 0.26664334535598755, 5894.518769968051",2981.6169339184867,2316.049180503326,0.26664335,5894.518769968051,0.010042335,165.6018,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0017_pro_A_vel_12_loc_C.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E.wav,,0.01015982,-3.0275344e-06,,16.51551,,"1946.391095178297, 2128.1605939853675, 0.055827606469392776, 4530.601038338658",1946.391095178297,2128.1605939853675,0.055827606,4530.601038338658,0.009888387,84.03178,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0018_pro_A_vel_12_loc_C.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0018_pro_A_vel_12_loc_E.wav,,0.010140724,3.7002565e-07,,16.453485,,"2234.2968289896185, 2205.5031023848624, 0.0958472192287445, 4973.891773162939",2234.2968289896185,2205.5031023848624,0.09584722,4973.891773162939,0.009945645,171.81529,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0019_pro_A_vel_12_loc_C.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0019_pro_A_vel_4_loc_F.wav,,0.010193059,-5.2833557e-06,,16.623755,,"2237.9819134967, 2240.6621602224996, 0.09680918604135513, 5085.887579872205",2237.9819134967,2240.6621602224996,0.096809186,5085.887579872205,0.010031458,132.17575,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0020_pro_A_vel_4_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0020_pro_A_vel_12_loc_F.wav,,0.010241928,-1.0854721e-06,,16.783531,,"2639.1178766783387, 2206.2506435634823, 0.188943549990654, 5310.128793929713",2639.1178766783387,2206.2506435634823,0.18894355,5310.128793929713,0.010056707,151.00395,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0021_pro_A_vel_4_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0021_pro_A_vel_4_loc_G.wav,,0.01015113,1.0877609e-06,,16.487272,,"2214.9961600612005, 2278.6265639501526, 0.0891648456454277, 5154.727436102236",2214.9961600612005,2278.6265639501526,0.089164846,5154.727436102236,0.010035842,118.78904,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0022_pro_A_vel_4_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0022_pro_A_vel_12_loc_G.wav,,0.010218664,-1.909256e-07,,16.707375,,"2110.020779577686, 2178.46619320969, 0.07586438208818436, 4817.492012779553",2110.020779577686,2178.46619320969,0.07586438,4817.492012779553,0.00975813,123.969124,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0023_pro_A_vel_12_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0023_pro_A_vel_12_loc_G.wav,,0.010205079,-1.944542e-06,,16.662981,,"1887.5331428617487, 2112.650703561792, 0.05349504575133324, 4352.436102236422",1887.5331428617487,2112.650703561792,0.053495046,4352.436102236422,0.009562836,107.20537,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0024_pro_A_vel_12_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0024_pro_A_vel_4_loc_H.wav,,0.010171606,9.998322e-07,,16.553854,,"2310.82857002829, 2305.8922732575998, 0.08518903702497482, 5291.533546325879",2310.82857002829,2305.8922732575998,0.08518904,5291.533546325879,0.009878165,88.05413,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0025_pro_A_vel_12_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0025_pro_A_vel_4_loc_H.wav,,0.010126537,2.2886277e-06,,16.407482,,"2034.129430343229, 2183.6527829228844, 0.063714899122715, 4746.680311501597",2034.129430343229,2183.6527829228844,0.0637149,4746.680311501597,0.009620328,113.55418,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0026_pro_B_vel_8_loc_A.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0026_pro_B_vel_8_loc_E.wav,,0.010119917,-2.051735e-06,,16.386036,,"1869.310256854679, 2028.7815378382597, 0.06656789779663086, 4233.102036741214",1869.310256854679,2028.7815378382597,0.0665679,4233.102036741214,0.009423556,110.7952,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0027_pro_B_vel_8_loc_A.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0027_pro_B_vel_16_loc_E.wav,,0.010814276,-2.2151946e-06,,18.711771,,"2519.1549508099038, 2222.4238421927143, 0.1524519920349121, 5246.3558306709265",2519.1549508099038,2222.4238421927143,0.15245199,5246.3558306709265,0.010566481,234.32542,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0028_pro_B_vel_8_loc_A.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0028_pro_B_vel_8_loc_F.wav,,0.010255781,-6.925583e-07,,16.828968,,"1928.9487567894012, 2132.3286488598364, 0.04453524202108383, 4545.52715654952",1928.9487567894012,2132.3286488598364,0.044535242,4545.52715654952,0.009950977,110.837204,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0029_pro_B_vel_16_loc_A.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0029_pro_B_vel_16_loc_F.wav,,0.01186608,-6.5402983e-06,,22.528624,,"2394.975166306604, 2232.140658519583, 0.10345965623855591, 5175.44428913738",2394.975166306604,2232.140658519583,0.103459656,5175.44428913738,0.011777602,429.4354,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0030_pro_B_vel_16_loc_A.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0030_pro_B_vel_8_loc_G.wav,,0.010199143,-6.151199e-07,,16.643602,,"1872.2438889703067, 2125.477127180664, 0.05218115821480751, 4405.601038338658",1872.2438889703067,2125.477127180664,0.05218116,4405.601038338658,0.010020896,130.65898,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0031_pro_B_vel_16_loc_A.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0031_pro_B_vel_16_loc_G.wav,,0.011583817,-2.5905608e-06,,21.469572,,"2195.156535798201, 2165.4660324157803, 0.0904148742556572, 4851.33785942492",2195.156535798201,2165.4660324157803,0.090414874,4851.33785942492,0.011013735,370.62012,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0032_pro_B_vel_8_loc_B.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0032_pro_B_vel_16_loc_G.wav,,0.011653889,1.0763168e-06,,21.730106,,"1899.1964599340201, 2083.3863637257737, 0.04642213135957718, 4295.676916932907",1899.1964599340201,2083.3863637257737,0.04642213,4295.676916932907,0.011467083,348.05774,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0033_pro_B_vel_8_loc_B.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0033_pro_B_vel_8_loc_H.wav,,0.010251139,2.784729e-08,,16.813738,,"2621.768991257638, 2295.8469255071777, 0.16806989908218384, 5521.265974440895",2621.768991257638,2295.8469255071777,0.1680699,5521.265974440895,0.009805715,155.73608,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0034_pro_B_vel_8_loc_B.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0034_pro_B_vel_8_loc_H.wav,,0.010254598,-2.2754668e-06,,16.825087,,"2664.5020072837724, 2342.8495482685844, 0.1415550857782364, 5679.987020766773",2664.5020072837724,2342.8495482685844,0.14155509,5679.987020766773,0.009403551,130.40765,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0035_pro_B_vel_16_loc_B.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0035_pro_B_vel_16_loc_H.wav,,0.011745056,-6.5288543e-07,,22.07142,,"2308.9560061112634, 2242.7775259522527, 0.09451884776353836, 5137.629792332268",2308.9560061112634,2242.7775259522527,0.09451885,5137.629792332268,0.01168916,496.34836,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0036_pro_B_vel_16_loc_B.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0036_pro_B_vel_16_loc_H.wav,,0.011852844,-8.152008e-07,,22.478388,,"2125.6427302656257, 2167.5264728827083, 0.0715574100613594, 4800.094848242811",2125.6427302656257,2167.5264728827083,0.07155741,4800.094848242811,0.011676179,508.82315,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0037_pro_B_vel_16_loc_B.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0037_pro_B_vel_8_loc_E.wav,,0.010170824,-2.8915406e-06,,16.551306,,"2129.437588251942, 2173.6641158900766, 0.08761339634656906, 4839.681509584664",2129.437588251942,2173.6641158900766,0.0876134,4839.681509584664,0.009570764,119.64509,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0038_pro_B_vel_8_loc_C.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0038_pro_B_vel_8_loc_E.wav,,0.0101388395,1.9449235e-06,,16.447374,,"2692.06757024527, 2400.6789493721617, 0.1396370232105255, 5705.870607028754",2692.06757024527,2400.6789493721617,0.13963702,5705.870607028754,0.009240921,87.16768,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0039_pro_B_vel_8_loc_C.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0039_pro_B_vel_16_loc_E.wav,,0.015772091,-2.9453277e-06,,39.80141,,"1898.2022047334424, 2106.0482623680164, 0.031441494822502136, 4608.476437699681",1898.2022047334424,2106.0482623680164,0.031441495,4608.476437699681,0.015626434,1740.9191,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0040_pro_B_vel_8_loc_C.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0040_pro_B_vel_16_loc_E.wav,,0.015310808,7.0552824e-07,,37.507336,,"1670.4159595567469, 1981.7639790444885, 0.018722837790846825, 3897.364217252396",1670.4159595567469,1981.7639790444885,0.018722838,3897.364217252396,0.015116114,1519.2234,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0041_pro_B_vel_16_loc_C.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0041_pro_B_vel_8_loc_F.wav,,0.010194047,1.471901e-06,,16.626978,,"1796.9435035366923, 2012.8216758939056, 0.04760405048727989, 4153.504392971246",1796.9435035366923,2012.8216758939056,0.04760405,4153.504392971246,0.009441198,109.15006,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0042_pro_B_vel_16_loc_C.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0042_pro_B_vel_8_loc_F.wav,,0.010155638,-3.4337997e-06,,16.501919,,"2026.409826395444, 2133.5923757055207, 0.07225997000932693, 4682.607827476038",2026.409826395444,2133.5923757055207,0.07225997,4682.607827476038,0.00957333,123.84093,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0043_pro_B_vel_16_loc_C.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0043_pro_B_vel_16_loc_F.wav,,0.012875261,-3.299904e-06,,26.52358,,"2325.085155251128, 2257.4384567961547, 0.08513469994068146, 5203.89876198083",2325.085155251128,2257.4384567961547,0.0851347,5203.89876198083,0.0127878785,768.079,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0044_pro_B_vel_8_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0044_pro_B_vel_16_loc_F.wav,,0.013328937,1.0219574e-06,,28.42569,,"1836.6824494766663, 2057.816804702509, 0.03547730669379234, 4236.521565495208",1836.6824494766663,2057.816804702509,0.035477307,4236.521565495208,0.013232202,860.6278,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0045_pro_B_vel_8_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G.wav,,0.010171119,-2.1379471e-06,,16.552267,,"3050.0039451875814, 2181.6607184413597, 0.2584693729877472, 5614.84125399361",3050.0039451875814,2181.6607184413597,0.25846937,5614.84125399361,0.009909573,111.63461,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0046_pro_B_vel_8_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0046_pro_B_vel_8_loc_G.wav,,0.010142016,-2.8015136e-06,,16.457682,,"1929.9605786589877, 2104.9003903384337, 0.060359783470630646, 4392.6717252396165",1929.9605786589877,2104.9003903384337,0.060359783,4392.6717252396165,0.010081305,105.06867,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0047_pro_B_vel_16_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0047_pro_B_vel_16_loc_G.wav,,0.012674254,1.3599396e-06,,25.701876,,"2179.600575682293, 2190.9676483387616, 0.058006785809993744, 4831.195087859425",2179.600575682293,2190.9676483387616,0.058006786,4831.195087859425,0.01250626,651.2911,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0048_pro_B_vel_16_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0048_pro_B_vel_8_loc_H.wav,,0.010216093,-1.0450364e-06,,16.698969,,"1869.2600657556723, 2123.0136559175144, 0.052562665194272995, 4368.834864217252",1869.2600657556723,2123.0136559175144,0.052562665,4368.834864217252,0.009574603,102.80877,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0049_pro_B_vel_16_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0049_pro_B_vel_16_loc_H.wav,,0.0134055475,-2.7820588e-06,,28.7534,,"1730.593096168028, 1975.028998368212, 0.02569134533405304, 3854.0335463258784",1730.593096168028,1975.028998368212,0.025691345,3854.0335463258784,0.013066752,815.6673,Filename Matching
bearing,../../../datasets/dev/bearing/test/section_00_source_test_normal_0050_pro_B_vel_16_loc_D.wav,../../../datasets/dev/bearing/test/section_00_target_test_anomaly_0050_pro_B_vel_16_loc_H.wav,,0.014298247,-5.1057814e-06,,32.710384,,"2644.5835253857063, 2235.9342482819, 0.12570716440677643, 5401.807108626198",2644.5835253857063,2235.9342482819,0.12570716,5401.807108626198,0.014163904,1177.2332,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0001_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0001_noAttribute.wav,,0.010228382,1.7255783e-06,,16.739168,,"2221.999612048219, 2219.7918131692268, 0.08608933538198471, 5047.074680511182",2221.999612048219,2219.7918131692268,0.086089335,5047.074680511182,0.009595471,85.458244,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0002_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0002_noAttribute.wav,,0.010286554,1.2842179e-06,,16.93011,,"1827.3022687668747, 2030.093028614938, 0.0498766265809536, 4255.366413738019",1827.3022687668747,2030.093028614938,0.049876627,4255.366413738019,0.010097679,131.04843,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0003_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0003_noAttribute.wav,,0.01028048,3.7382126e-06,,16.910122,,"2092.0280175940143, 2140.342674312361, 0.08059855550527573, 4738.792931309904",2092.0280175940143,2140.342674312361,0.080598556,4738.792931309904,0.010196086,133.4945,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0004_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0004_noAttribute.wav,,0.010312973,1.4127731e-06,,17.017185,,"1664.664656321295, 1963.9690637519782, 0.03500375896692276, 3954.9720447284344",1664.664656321295,1963.9690637519782,0.03500376,3954.9720447284344,0.0102190515,84.00815,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0005_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0005_noAttribute.wav,,0.010212795,-4.1976928e-06,,16.688196,,"1847.6865393205103, 2011.3035860026941, 0.05180351063609123, 4244.334065495208",1847.6865393205103,2011.3035860026941,0.05180351,4244.334065495208,0.010150348,134.40662,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0006_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0006_noAttribute.wav,,0.01039283,4.0618897e-06,,17.281748,,"1833.4692221021953, 2046.4288173008483, 0.05311940237879753, 4284.969049520767",1833.4692221021953,2046.4288173008483,0.053119402,4284.969049520767,0.010150149,128.33916,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0007_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0007_noAttribute.wav,,0.010376151,7.9898837e-07,,17.226322,,"1700.7158325095988, 1987.4807166875974, 0.03744536265730858, 4005.740814696486",1700.7158325095988,1987.4807166875974,0.037445363,4005.740814696486,0.010279406,102.70846,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0008_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0008_noAttribute.wav,,0.010378171,-3.999138e-06,,17.23303,,"2075.2699127085225, 2151.7597484627377, 0.07461269199848175, 4734.624600638977",2075.2699127085225,2151.7597484627377,0.07461269,4734.624600638977,0.01028412,130.34953,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0009_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0009_noAttribute.wav,,0.010387317,3.1072616e-06,,17.26342,,"2119.5162900820683, 2138.7731500781565, 0.0768701434135437, 4763.2288338658145",2119.5162900820683,2138.7731500781565,0.07687014,4763.2288338658145,0.010325547,133.4034,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0010_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0010_noAttribute.wav,,0.010347978,2.191925e-06,,17.132906,,"2089.178239065332, 2159.3740613411037, 0.07009940594434738, 4788.762979233227",2089.178239065332,2159.3740613411037,0.070099406,4788.762979233227,0.010224054,120.72529,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0011_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0011_noAttribute.wav,,0.010526496,-2.0195007e-06,,17.729137,,"1867.8057801733448, 2015.3450522762635, 0.05575953423976898, 4295.077875399361",1867.8057801733448,2015.3450522762635,0.055759534,4295.077875399361,0.010446652,183.4504,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0012_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0012_noAttribute.wav,,0.010443835,1.6593933e-07,,17.451794,,"2139.3698545699776, 2201.960093174311, 0.085462287068367, 4984.1004392971245",2139.3698545699776,2201.960093174311,0.08546229,4984.1004392971245,0.010359064,168.50838,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0013_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0013_noAttribute.wav,,0.010578305,-4.34494e-07,,17.904089,,"2184.5743819999566, 2093.535056061268, 0.10057474672794342, 4669.97803514377",2184.5743819999566,2093.535056061268,0.10057475,4669.97803514377,0.010492217,174.8582,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0014_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0014_noAttribute.wav,,0.010544413,-5.4704665e-06,,17.789543,,"1928.9817710851432, 2142.254477590364, 0.053571078926324844, 4668.380591054313",1928.9817710851432,2142.254477590364,0.05357108,4668.380591054313,0.010452202,130.04031,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0015_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0015_noAttribute.wav,,0.010527789,-4.40979e-07,,17.733496,,"1793.839455559598, 1970.5104246173291, 0.0492122620344162, 4075.5541134185305",1793.839455559598,1970.5104246173291,0.049212262,4075.5541134185305,0.010444246,141.67906,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0016_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0016_noAttribute.wav,,0.010679892,-7.907295e-06,,18.249624,,"2124.970930919423, 2125.52016081981, 0.08494118601083755, 4727.860423322683",2124.970930919423,2125.52016081981,0.084941186,4727.860423322683,0.010605282,185.94215,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0017_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0017_noAttribute.wav,,0.01070312,3.3403396e-06,,18.329088,,"2252.940517714573, 2232.189735430452, 0.09641872346401215, 5141.099241214058",2252.940517714573,2232.189735430452,0.09641872,5141.099241214058,0.010595837,185.38545,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0018_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0018_noAttribute.wav,,0.010753981,-2.7860642e-06,,18.503698,,"1948.3676203466628, 2093.4272918444217, 0.06491830199956894, 4524.685503194888",1948.3676203466628,2093.4272918444217,0.0649183,4524.685503194888,0.0105800275,191.59941,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0019_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0019_noAttribute.wav,,0.010696862,-1.1404037e-06,,18.30766,,"1868.541600053871, 2048.0134874678965, 0.05356590449810028, 4333.191892971246",1868.541600053871,2048.0134874678965,0.053565904,4333.191892971246,0.01060937,171.27731,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0020_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0020_noAttribute.wav,,0.010707553,4.04377e-06,,18.344273,,"1636.8073691201434, 1933.9435837756669, 0.03740634396672249, 3833.2418130990413",1636.8073691201434,1933.9435837756669,0.037406344,3833.2418130990413,0.010628757,188.31413,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0021_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0021_noAttribute.wav,,0.010710817,-4.0569304e-07,,18.355455,,"2069.7582943222133, 2106.9188995615855, 0.07955484092235565, 4672.074680511182",2069.7582943222133,2106.9188995615855,0.07955484,4672.074680511182,0.01063204,180.94821,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0022_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0022_noAttribute.wav,,0.010741491,-4.2215347e-06,,18.460743,,"1673.0399211170472, 1944.6370518211477, 0.03821830451488495, 3947.5589057507987",1673.0399211170472,1944.6370518211477,0.038218305,3947.5589057507987,0.010555967,174.7941,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0023_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0023_noAttribute.wav,,0.0106808385,-8.545113e-06,,18.252863,,"1778.9239571152036, 2018.557160051788, 0.04814353957772255, 4179.737420127795",1778.9239571152036,2018.557160051788,0.04814354,4179.737420127795,0.010608845,163.02524,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0024_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0024_noAttribute.wav,,0.010722638,4.591942e-06,,18.395998,,"1955.059038518405, 2063.6653300556763, 0.06651278585195541, 4515.225638977636",1955.059038518405,2063.6653300556763,0.066512786,4515.225638977636,0.010496608,254.6085,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0025_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0025_noAttribute.wav,,0.010717864,1.4047623e-06,,18.379622,,"1710.9500238279434, 1988.2134008980536, 0.04103010520339012, 4047.798522364217",1710.9500238279434,1988.2134008980536,0.041030105,4047.798522364217,0.010621421,167.67468,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0026_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0026_noAttribute.wav,,0.0101965275,5.9713366e-06,,16.635073,,"2007.253806962465, 2115.478096142795, 0.06369653344154358, 4603.90874600639",2007.253806962465,2115.478096142795,0.06369653,4603.90874600639,0.010113045,90.780685,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0027_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0027_noAttribute.wav,,0.010200808,3.0075073e-06,,16.649038,,"1817.7959620046174, 2066.6818385566226, 0.04813810810446739, 4331.245007987221",1817.7959620046174,2066.6818385566226,0.048138108,4331.245007987221,0.010116477,110.1083,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0028_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0028_noAttribute.wav,,0.010187056,-1.5340805e-06,,16.604181,,"1778.1566526906788, 1969.2981021007004, 0.04875565692782402, 4087.4101437699683",1778.1566526906788,1969.2981021007004,0.048755657,4087.4101437699683,0.010070971,129.6916,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0029_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0029_noAttribute.wav,,0.01022095,-2.000618e-06,,16.714855,,"1996.4649897014936, 2128.9878817761237, 0.06844107061624527, 4633.26178115016",1996.4649897014936,2128.9878817761237,0.06844107,4633.26178115016,0.009986753,104.79899,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0030_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0030_noAttribute.wav,,0.010210466,-9.64737e-07,,16.680582,,"1770.0582930507926, 1958.0409321833688, 0.04981239512562752, 4093.6002396166136",1770.0582930507926,1958.0409321833688,0.049812395,4093.6002396166136,0.01003174,113.554756,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0031_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0031_noAttribute.wav,,0.010265047,1.1157989e-06,,16.859388,,"2268.2171807488676, 2204.2949215799513, 0.09733714908361435, 5024.910143769968",2268.2171807488676,2204.2949215799513,0.09733715,5024.910143769968,0.010065075,119.39144,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0032_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0032_noAttribute.wav,,0.010287183,-2.565956e-06,,16.932182,,"1757.8629909327574, 2054.296762880235, 0.03858337551355362, 4220.272563897764",1757.8629909327574,2054.296762880235,0.038583376,4220.272563897764,0.010196515,91.7627,Filename Matching
slider,../../../datasets/dev/slider/test/section_00_source_test_normal_0033_noAttribute.wav,../../../datasets/dev/slider/test/section_00_source_test_anomaly_0033_noAttribute.wav,,0.010270043,6.0482023e-07,,16.875807,,"2059.9531499473387, 2151.535877036601, 0.07186762988567352, 4746.954872204473",2059.9531499473387,2151.535877036601,0.07186763,4746.954872204473,0.010200243,110.41559,Filename Matching
