anomaly,normal,similarity,method,class
../../datasets/dev/valve/test/section_00_target_test_anomaly_0004_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0889_v1pat_A_v2pat_none.wav,0.6012436210800557,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0025_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0789_v1pat_none_v2pat_B.wav,0.5419860384123918,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0007_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0379_v1pat_B_v2pat_none.wav,0.7228077186943864,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0001_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0663_v1pat_A_v2pat_none.wav,0.6197950418751973,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0029_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0100_v1pat_B_v2pat_none.wav,0.5018611493018957,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0035_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0420_v1pat_none_v2pat_B.wav,0.5744383705768888,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0020_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0474_v1pat_none_v2pat_B.wav,0.7460804288247986,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0042_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0118_v1pat_B_v2pat_none.wav,0.42262456493352996,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0049_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0922_v1pat_B_v2pat_none.wav,0.39329858263920076,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0048_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0982_v1pat_B_v2pat_none.wav,0.6066289398593266,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0010_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0734_v1pat_A_v2pat_none.wav,0.6023158419149868,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0034_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0566_v1pat_B_v2pat_none.wav,0.6211377364203069,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0044_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0359_v1pat_B_v2pat_none.wav,0.6471452039539726,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0050_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0795_v1pat_none_v2pat_B.wav,0.7402055092464538,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0028_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0269_v1pat_A_v2pat_none.wav,0.5543727500022516,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0042_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0720_v1pat_A_v2pat_none.wav,0.5860184907428259,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0023_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0785_v1pat_none_v2pat_B.wav,0.7570082403763512,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0002_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0262_v1pat_A_v2pat_none.wav,0.6963712619617581,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0036_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0668_v1pat_A_v2pat_none.wav,0.6407791166153003,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0003_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0534_v1pat_B_v2pat_none.wav,0.4068357545259745,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0043_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0328_v1pat_B_v2pat_none.wav,0.3901627860610654,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0021_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0130_v1pat_B_v2pat_none.wav,0.7603868467391596,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0007_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0684_v1pat_A_v2pat_none.wav,0.6997530390701351,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0040_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0823_v1pat_A_v2pat_none.wav,0.793753961597145,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0004_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0852_v1pat_A_v2pat_none.wav,0.642955914845128,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0016_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0463_v1pat_none_v2pat_B.wav,0.6731199599890667,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0038_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0579_v1pat_none_v2pat_B.wav,0.764574698266193,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0006_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0363_v1pat_B_v2pat_none.wav,0.686489178716431,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0006_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0201_v1pat_A_v2pat_none.wav,0.45637648036846745,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0050_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0379_v1pat_B_v2pat_none.wav,0.7865498249788256,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0011_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0248_v1pat_A_v2pat_none.wav,0.5964420745865657,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0040_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0252_v1pat_A_v2pat_none.wav,0.39775200064167293,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0014_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0666_v1pat_A_v2pat_none.wav,0.734387274280455,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0008_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0472_v1pat_none_v2pat_B.wav,0.7458222399096517,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0041_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/test/section_00_source_test_normal_0013_v1pat_A_v2pat_none.wav,0.7004213650771499,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0029_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0817_v1pat_none_v2pat_B.wav,0.7688390999679735,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0032_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0716_v1pat_A_v2pat_none.wav,0.7231340542347473,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0017_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0346_v1pat_B_v2pat_none.wav,0.6601599187937361,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0005_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0951_v1pat_B_v2pat_none.wav,0.7355682052142875,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0022_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0583_v1pat_none_v2pat_B.wav,0.6625242535803796,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0024_v1pat_A_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0139_v1pat_none_v2pat_B.wav,0.6946442158529039,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0026_v1pat_B_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0785_v1pat_none_v2pat_B.wav,0.7362562210558081,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0037_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0637_v1pat_none_v2pat_B.wav,0.6508365637187422,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0009_v1pat_none_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0786_v1pat_none_v2pat_B.wav,0.7401625640337637,SSIM,valve
../../datasets/dev/valve/test/section_00_target_test_anomaly_0039_v1pat_B_v2pat_B.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0300_v1pat_B_v2pat_none.wav,0.496860310898201,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0020_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0507_v1pat_B_v2pat_none.wav,0.7068006443686387,SSIM,valve
../../datasets/dev/valve/test/section_00_source_test_anomaly_0019_v1pat_A_v2pat_none.wav,../../datasets/dev/valve/train/section_00_source_train_normal_0858_v1pat_A_v2pat_none.wav,0.6824662510592204,SSIM,valve
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0037_pro_B_vel_8_loc_E.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0677_pro_B_vel_8_loc_B.wav,0.5595085684143932,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0043_pro_B_vel_16_loc_B.wav,../../datasets/dev/bearing/test/section_00_target_test_normal_0047_pro_B_vel_16_loc_H.wav,0.3153074456857739,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0050_pro_B_vel_16_loc_H.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0269_pro_A_vel_4_loc_C.wav,0.20642637752604254,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0026_pro_B_vel_8_loc_E.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0425_pro_A_vel_4_loc_D.wav,0.557737104914333,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0045_pro_B_vel_8_loc_C.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0859_pro_B_vel_16_loc_C.wav,0.5724261442926772,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0002_pro_A_vel_12_loc_E.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0340_pro_A_vel_12_loc_C.wav,0.3760157049572944,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0021_pro_A_vel_4_loc_G.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0941_pro_B_vel_16_loc_D.wav,0.5635312724219271,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0024_pro_A_vel_4_loc_H.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0305_pro_A_vel_4_loc_C.wav,0.5689475708723774,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0034_pro_B_vel_8_loc_D.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0069_pro_A_vel_12_loc_A.wav,0.5262875281406577,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0007_pro_A_vel_12_loc_B.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0059_pro_A_vel_4_loc_A.wav,0.6785244814742951,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0011_pro_A_vel_4_loc_D.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0773_pro_B_vel_8_loc_C.wav,0.4119467916459289,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0040_pro_B_vel_16_loc_A.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0309_pro_A_vel_4_loc_C.wav,0.3865439023449879,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0028_pro_B_vel_8_loc_F.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0036_pro_A_vel_4_loc_A.wav,0.6858458493219016,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0026_pro_B_vel_8_loc_A.wav,../../datasets/dev/bearing/test/section_00_target_test_normal_0048_pro_B_vel_16_loc_H.wav,0.6673852662451168,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0030_pro_B_vel_8_loc_G.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0223_pro_A_vel_12_loc_B.wav,0.5824364293476886,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0045_pro_B_vel_8_loc_G.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0279_pro_A_vel_4_loc_C.wav,0.43997175619006157,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0028_pro_B_vel_8_loc_B.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0564_pro_B_vel_16_loc_A.wav,0.4585217619259682,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0019_pro_A_vel_4_loc_F.wav,../../datasets/dev/bearing/test/section_00_source_test_normal_0022_pro_A_vel_4_loc_D.wav,0.7452849104295115,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0023_pro_A_vel_4_loc_D.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0363_pro_A_vel_12_loc_C.wav,0.4647708380231138,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0006_pro_A_vel_12_loc_F.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0274_pro_A_vel_4_loc_C.wav,0.47580690359140154,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0044_pro_B_vel_16_loc_F.wav,../../datasets/dev/bearing/test/section_00_source_test_normal_0019_pro_A_vel_12_loc_C.wav,0.46972848941260653,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0047_pro_B_vel_8_loc_D.wav,../../datasets/dev/bearing/test/section_00_target_test_normal_0039_pro_B_vel_8_loc_G.wav,0.27774843588005926,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0031_pro_B_vel_8_loc_C.wav,../../datasets/dev/bearing/test/section_00_target_test_normal_0029_pro_B_vel_16_loc_E.wav,0.4647175261927162,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0019_pro_A_vel_4_loc_C.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0895_pro_B_vel_8_loc_D.wav,0.5475147003693693,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0012_pro_A_vel_12_loc_H.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0542_pro_B_vel_8_loc_A.wav,0.37482756545447565,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0014_pro_A_vel_4_loc_A.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0149_pro_A_vel_4_loc_B.wav,0.6252866644390236,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0042_pro_B_vel_16_loc_B.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0725_pro_B_vel_16_loc_B.wav,0.4879657774032218,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0038_pro_B_vel_8_loc_A.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0422_pro_A_vel_4_loc_D.wav,0.25606193838253744,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0020_pro_A_vel_4_loc_C.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0303_pro_A_vel_4_loc_C.wav,0.5524898635543133,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0050_pro_B_vel_16_loc_D.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0387_pro_A_vel_4_loc_D.wav,0.18352686010892488,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0022_pro_A_vel_12_loc_G.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0354_pro_A_vel_12_loc_C.wav,0.641965695298635,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0005_pro_A_vel_12_loc_F.wav,../../datasets/dev/bearing/test/section_00_source_test_normal_0049_pro_B_vel_16_loc_D.wav,0.7505120870894229,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0016_pro_A_vel_4_loc_E.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0253_pro_A_vel_4_loc_C.wav,0.2692083414449748,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0009_pro_A_vel_4_loc_C.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0015_pro_A_vel_4_loc_A.wav,0.5560129801825394,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0015_pro_A_vel_4_loc_E.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0895_pro_B_vel_8_loc_D.wav,0.6199400205187191,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0007_pro_A_vel_4_loc_G.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0367_pro_A_vel_12_loc_C.wav,0.2477066276735177,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0027_pro_B_vel_16_loc_A.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0962_pro_B_vel_16_loc_D.wav,0.5349156767703019,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0025_pro_A_vel_12_loc_D.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0596_pro_B_vel_16_loc_A.wav,0.7487243917170008,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0036_pro_B_vel_16_loc_D.wav,../../datasets/dev/bearing/test/section_00_source_test_normal_0031_pro_B_vel_16_loc_A.wav,0.3845779379366858,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0031_pro_B_vel_16_loc_G.wav,../../datasets/dev/bearing/test/section_00_target_test_normal_0035_pro_B_vel_16_loc_F.wav,0.6032134781070825,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0002_pro_A_vel_4_loc_A.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0193_pro_A_vel_12_loc_B.wav,0.6225824704470896,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0008_pro_A_vel_12_loc_B.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0627_pro_B_vel_8_loc_B.wav,0.5446143379523116,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0006_pro_A_vel_4_loc_B.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0788_pro_B_vel_8_loc_C.wav,0.3628328776409982,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0047_pro_B_vel_16_loc_G.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0307_pro_A_vel_4_loc_C.wav,0.6087650468326022,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0035_pro_B_vel_16_loc_H.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0941_pro_B_vel_16_loc_D.wav,0.41958238088426636,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0046_pro_B_vel_8_loc_G.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0564_pro_B_vel_16_loc_A.wav,0.6678218363216643,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0039_pro_B_vel_16_loc_A.wav,../../datasets/dev/bearing/test/section_00_target_test_normal_0047_pro_B_vel_16_loc_H.wav,0.4246719756236675,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0048_pro_B_vel_8_loc_H.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0627_pro_B_vel_8_loc_B.wav,0.6021121194993956,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0037_pro_B_vel_8_loc_A.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0038_pro_A_vel_4_loc_A.wav,0.676037803226145,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0009_pro_A_vel_12_loc_G.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0949_pro_B_vel_16_loc_D.wav,0.5291525277160328,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0017_pro_A_vel_12_loc_E.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0527_pro_B_vel_8_loc_A.wav,0.5797065373223561,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0035_pro_B_vel_16_loc_D.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0960_pro_B_vel_16_loc_D.wav,0.49807004154020557,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0013_pro_A_vel_12_loc_H.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0077_pro_A_vel_12_loc_A.wav,0.5345626156336281,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0029_pro_B_vel_16_loc_F.wav,../../datasets/dev/bearing/train/section_00_target_train_normal_0006_pro_B_vel_16_loc_E.wav,0.5114319414319195,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0020_pro_A_vel_12_loc_F.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0627_pro_B_vel_8_loc_B.wav,0.5465935873385717,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0003_pro_A_vel_4_loc_F.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0017_pro_A_vel_4_loc_A.wav,0.4406909897631398,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0044_pro_B_vel_8_loc_C.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0961_pro_B_vel_16_loc_D.wav,0.4194532733902434,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0032_pro_B_vel_16_loc_C.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0809_pro_B_vel_16_loc_C.wav,0.5727641976813196,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0027_pro_B_vel_16_loc_E.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0864_pro_B_vel_16_loc_C.wav,0.46112425493065423,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0024_pro_A_vel_4_loc_D.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0496_pro_B_vel_8_loc_A.wav,0.6386626002174862,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0033_pro_B_vel_8_loc_H.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0301_pro_A_vel_4_loc_C.wav,0.3483834342911189,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0042_pro_B_vel_8_loc_F.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0628_pro_B_vel_8_loc_B.wav,0.5206106722509191,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0011_pro_A_vel_12_loc_H.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0552_pro_B_vel_8_loc_A.wav,0.3850672501235782,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0008_pro_A_vel_4_loc_G.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0702_pro_B_vel_16_loc_B.wav,0.5045554337681398,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0036_pro_B_vel_16_loc_H.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0263_pro_A_vel_4_loc_C.wav,0.3950235645215099,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0025_pro_A_vel_4_loc_H.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0895_pro_B_vel_8_loc_D.wav,0.6327628073883216,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0015_pro_A_vel_4_loc_A.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0223_pro_A_vel_12_loc_B.wav,0.5519746710827365,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0001_pro_A_vel_4_loc_E.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0527_pro_B_vel_8_loc_A.wav,0.46459610257628403,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0049_pro_B_vel_16_loc_D.wav,../../datasets/dev/bearing/test/section_00_target_test_normal_0011_pro_A_vel_12_loc_F.wav,0.44007651818115934,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0030_pro_B_vel_16_loc_B.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0254_pro_A_vel_4_loc_C.wav,0.6324609586171331,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0010_pro_A_vel_12_loc_C.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0377_pro_A_vel_4_loc_D.wav,0.5037189664060151,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0043_pro_B_vel_16_loc_F.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0069_pro_A_vel_12_loc_A.wav,0.557392975225643,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0033_pro_B_vel_16_loc_C.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0816_pro_B_vel_16_loc_C.wav,0.45897849259302903,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0048_pro_B_vel_8_loc_D.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0076_pro_A_vel_12_loc_A.wav,0.3926251102404217,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0029_pro_B_vel_8_loc_B.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0702_pro_B_vel_16_loc_B.wav,0.4164068895611174,SSIM,bearing
../../datasets/dev/bearing/test/section_00_source_test_anomaly_0003_pro_A_vel_12_loc_A.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0903_pro_B_vel_8_loc_D.wav,0.42582405540064394,SSIM,bearing
../../datasets/dev/bearing/test/section_00_target_test_anomaly_0038_pro_B_vel_8_loc_E.wav,../../datasets/dev/bearing/train/section_00_source_train_normal_0090_pro_A_vel_12_loc_A.wav,0.21584238103843326,SSIM,bearing
